genotype,family,EarDiameter_NY,EarWeight_NY,KernelWeight_NY,PlantHeight_NY,GDDDaystoSilk_NY
Z007E0045,Z007,39.907697422787,96.293621226218,3.85807012793367,170,866.22111
Z007E0046,Z007,33.407697422787,47.793621226218,2.50807012793367,150,934.4830575
Z007E0047,Z007,39.907697422787,89.543621226218,4.75807012793367,182.5,861.636945
Z007E0048,Z007,47.907697422787,117.793621226218,4.15807012793367,187.5,934.4830575
Z007E0049,Z007,39.1666666666667,94,4.2,175,889.8725
Z007E0050,Z007,44.657697422787,108.793621226218,3.30807012793367,202.5,885.009445
Z007E0051,Z007,39.407697422787,75.043621226218,3.43307012793367,175,940.4566675
Z007E0052,Z007,36.8333333333333,59,4.16666666666667,203.384299261511,992.353403028509
Z007E0053,Z007,41.157697422787,102.793621226218,4.70807012793367,170,963.39889
Z007E0054,Z007,38.5415955819674,60.3333333333333,3.48307012793367,170,972.8172225
Z007E0055,Z007,36.407697422787,52.793621226218,3.55807012793367,172.5,962.9566675
Z007E0056,Z007,37.3333333333333,67.3333333333333,3.41666666666667,167.5,924.136945
Z007E0057,Z007,41.9168088360651,102.533832393914,3.77437809506063,155,930.6513875
Z007E0058,Z007,43.1666666666667,108.833333333333,3.91666666666667,198.75,871.1225
Z007E0059,Z007,34.907697422787,68.543621226218,3.45807012793367,165,914.8725
Z007E0060,Z007,47.157697422787,155.543621226218,5.78307012793367,200,931.39889
Z007E0061,Z007,47.5507069952455,135.473294970739,4.97911891959665,175,891.9541675
Z007E0062,Z007,41.8985860095089,130.293621226218,3.83307012793367,196.25,962.074513028509
Z007E0063,Z007,39.407697422787,78.293621226218,3.77437809506063,177.5,901.516738028509
Z007E0064,Z007,37.657697422787,86.293621226218,3.03307012793367,171.25,1031.51673802851
Z007E0065,Z007,36.5,69,3.98333333333333,192.5,924.136945
Z007E0066,Z007,39.6666666666667,81.1666666666667,3.4,160,924.136945
Z007E0067,Z007,45.157697422787,111.043621226218,2.53307012793367,170,914.574513028509
Z007E0068,Z007,44.3333333333333,99.5,3.4,212.5,962.9566675
Z007E0069,Z007,43.407697422787,113.543621226218,3.45807012793367,170,892.886945
Z007E0070,Z007,41.1666666666667,84.8333333333333,4.4,192.5,930.110555
Z007E0071,Z007,23.8985860095089,4.55341005852234,2.1917621608067,166.615700738489,1036.51673802851
Z007E0072,Z007,38.657697422787,71.543621226218,4.30807012793367,188.384299261511,965.3725
Z007E0073,Z007,43.3333333333333,92.6666666666666,3.08307012793367,172.5,918.6777775
Z007E0074,Z007,39.907697422787,84.543621226218,3.45807012793367,185,901.516738028509
Z007E0075,Z007,37.3333333333333,92.8333333333333,5.58333333333333,181.25,890.2475
Z007E0076,Z007,36.1666666666667,65.8333333333333,2.83333333333333,150,934.4830575
Z007E0077,Z007,37.5,64,2.5,145.83333335,935.406183028509
Z007E0078,Z007,40.3985860095089,76.5534100585223,3.6917621608067,166.615700738489,980.406183028509
Z007E0079,Z007,36.7777777766667,76.6666666666667,3.73333333333333,183.384299261511,917.538335
Z007E0080,Z007,38.6666666666667,84,3.65807012793367,193.75,903.608055
Z007E0081,Z007,42.7915955819674,106,3.16666666666667,180,891.9541675
Z007E0082,Z007,49.907697422787,133.293621226218,4.38307012793367,170,865.233055
Z007E0083,Z007,40.5507069952456,76.9732949707388,3.22911891959665,170,903.2330575
Z007E0084,Z007,37.907697422787,56.543621226218,2.85807012793367,202.5,891.7066675
Z007E0085,Z007,36.3985860095089,64.793621226218,3.30807012793367,188.384299261511,968.788335
Z007E0086,Z007,39.3333333333333,67,2.93781095246968,187.5,935.406183028509
Z007E0087,Z007,37.8333333333333,87.9732949707388,2.66666666666667,162.5,956.9830575
Z007E0088,Z007,30.5507069952455,47.9732949707388,2.30411891959665,171.615700738489,927.353403028509
Z007E0089,Z007,34.8333333333333,53.3333333333333,3.18333333333333,182.5,956.9830575
Z007E0090,Z007,39.3333333333333,96.6666666666667,3.7,167.5,870.413335
Z007E0091,Z007,40.657697422787,106.043621226218,5.03307012793367,154.16666665,956.9830575
Z007E0092,Z007,40,96.1666666666667,4.53307012793367,173.384299261511,905.2041675
Z007E0093,Z007,40.3985860095089,81.793621226218,3.58307012793367,187.5,914.574513028509
Z007E0094,Z007,37.9168088360651,59.5338323939136,2.67437809506063,172.5,962.9566675
Z007E0095,Z007,35.657697422787,68.293621226218,3.65807012793367,177.5,970.127293028509
Z007E0096,Z007,38,80.3333333333333,2.7,157.5,914.574513028509
Z007E0097,Z007,46.657697422787,122.043621226218,4.68307012793367,150,962.9566675
Z007E0098,Z007,39.157697422787,65.043621226218,2.93307012793367,180,930.4566675
Z007E0099,Z007,41.1666666666667,102,4.66666666666667,157.5,864.6922225
Z007E0100,Z007,43.574364087787,105.333333333333,4.28333333333333,162.5,887.627293028509
Z007E0101,Z007,37,65.1666666666667,2.8,161.615700738489,935.406183028509
Z007E0102,Z007,31.3333333333333,50.4732949707388,4.06666666666667,163.75,913.72111
Z007E0103,Z007,40.907697422787,85.793621226218,5.05807012793367,212.5,894.0527775
Z007E0104,Z007,39.157697422787,62.043621226218,2.63307012793367,150,934.4830575
Z007E0105,Z007,35.1666666666667,58.1666666666667,3,172.5,917.538335
Z007E0106,Z007,36.0415955819674,77.9830838030432,4.31281095246968,170,896.7066675
Z007E0107,Z007,41.1666666666667,80,3.95,165,898.483055
Z007E0108,Z007,44.1666666666667,88.6666666666667,4.23333333333333,167.5,924.0672225
Z007E0109,Z007,35,51.5,2.91666666666667,170,962.074513028509
Z007E0110,Z007,37.407697422787,56.293621226218,3.25807012793367,165,910.5936125
Z007E0111,Z007,38.407697422787,103.293621226218,4.45807012793367,167.5,903.2330575
Z007E0112,Z007,40.8985860095089,69.0534100585223,4.7917621608067,181.615700738489,927.353403028509
Z007E0113,Z007,37.5507069952456,74.9732949707388,2.77911891959665,177.5,924.0672225
Z007E0114,Z007,42.407697422787,88.043621226218,3.33307012793367,172.5,929.0936125
Z007E0115,Z007,46.5507069952455,117.473294970739,5.62911891959665,180,857.511945
Z007E0116,Z007,36.407697422787,56.293621226218,3.10807012793367,182.5,924.0672225
Z007E0117,Z007,42.5,82,4.53333333333333,185,905.2041675
Z007E0118,Z007,40.407697422787,77.793621226218,3.73307012793367,172.5,903.2330575
Z007E0119,Z007,35.907697422787,70.543621226218,2.60807012793367,190,930.4566675
Z007E0120,Z007,34.3333333333333,55.6666666666667,2.43333333333333,168.384299261511,985.038335
Z007E0121,Z007,39.5,83,3.93333333333333,157.5,872.906183028509
Z007E0122,Z007,45.657697422787,145.293621226218,4.25807012793367,182.5,922.233055
Z007E0123,Z007,42.8985860095089,84.5534100585223,4.3917621608067,177.5,924.136945
Z007E0124,Z007,38.407697422787,83.543621226218,3.58307012793367,165,903.2330575
Z007E0125,Z007,34.0415955819674,42.9830838030432,4.16281095246968,157.5,970.127293028509
Z007E0126,Z007,40.407697422787,65.543621226218,4.25807012793367,197.5,924.136945
Z007E0127,Z007,42.3333333333333,87.8333333333333,3.63333333333333,160,901.516738028509
Z007E0128,Z007,38,58.8333333333333,3.78333333333333,151.615700738489,917.538335
Z007E0129,Z007,33.8333333333333,63.8333333333333,3.78333333333333,192.5,872.906183028509
Z007E0130,Z007,44.5415955819674,107.733083803043,5.21281095246968,161.615700738489,914.574513028509
Z007E0131,Z007,46.157697422787,99.793621226218,4.68307012793367,177.5,923.2908325
Z007E0132,Z007,37.407697422787,89.793621226218,3.35807012793367,170,877.64889
Z007E0133,Z007,39,65.8333333333333,3.73333333333333,192.5,956.9830575
Z007E0134,Z007,41.907697422787,110.293621226218,4.15807012793367,183.384299261511,901.516738028509
Z007E0135,Z007,35.3333333333333,45,4.2,213.384299261511,962.9566675
Z007E0136,Z007,35.657697422787,55.043621226218,2.88307012793367,175,979.4830575
Z007E0137,Z007,37.8333333333333,69.6666666666667,3.43333333333333,190,924.136945
Z007E0138,Z007,37.407697422787,88.293621226218,3.73307012793367,190,962.9566675
Z007E0139,Z007,38.407697422787,67.293621226218,2.88307012793367,182.5,901.516738028509
Z007E0140,Z007,42.6666666666667,96,3.61666666666667,170,925.0672225
Z007E0141,Z007,36.8985860095089,67.5534100585223,3.8917621608067,141.615700738489,927.353403028509
Z007E0142,Z007,38.9168088360651,83.5338323939137,3.27437809506063,177.5,907.1922225
Z007E0143,Z007,36.407697422787,66.293621226218,3.28307012793367,183.384299261511,962.9566675
Z007E0144,Z007,35.657697422787,75.293621226218,3.38307012793367,167.5,934.4830575
Z007E0145,Z007,38.5,74.3333333333333,3.25,176.25,917.538335
Z007E0146,Z007,40.5,85.8333333333333,3.5,171.25,910.5936125
Z007E0147,Z007,44.657697422787,104.293621226218,3.88307012793367,190,877.64889
Z007E0148,Z007,38.407697422787,84.543621226218,3.48307012793367,193.384299261511,972.8172225
Z007E0149,Z007,35.5,57,2.81666666666667,188.384299261511,962.9566675
Z007E0150,Z007,45.407697422787,133.053410058522,5.0917621608067,187.5,886.360555
Z007E0151,Z007,40.8333333333333,72.8333333333333,3.76666666666667,177.5,917.8027775
Z007E0152,Z007,37.8333333333333,69.5,3.43333333333333,180,956.9830575
Z007E0153,Z007,37.157697422787,89.293621226218,3.33307012793367,152.5,957.5672225
Z007E0154,Z007,38.6666666666667,98.8333333333334,4.15,193.75,891.9541675
Z007E0155,Z007,38.907697422787,67.543621226218,4.53307012793367,185,942.4277775
Z007E0156,Z007,36.8985860095089,56.0534100585223,2.5917621608067,191.615700738489,859.853403028509
Z007E0157,Z007,38.657697422787,34.543621226218,4.60807012793367,197.5,903.2330575
Z007E0158,Z007,37.1666666666667,51.043621226218,2.35807012793367,177.5,947.8172225
Z007E0159,Z007,41.1666666666667,121.666666666667,4.16666666666667,185,914.574513028509
Z007E0160,Z007,38.907697422787,57.793621226218,3.05807012793367,187.5,934.4830575
Z007E0161,Z007,42.407697422787,115.543621226218,3.85807012793367,182.5,887.52389
Z007E0162,Z007,41.407697422787,85.043621226218,4.43307012793367,180,877.64889
Z007E0163,Z007,36.157697422787,58.293621226218,2.73307012793367,142.5,968.788335
Z007E0164,Z007,41.6666666666667,80.1666666666667,3.35,186.615700738489,891.7066675
Z007E0165,Z007,34.1666666666667,66.3333333333333,3.26666666666667,177.5,916.5263875
Z007E0166,Z007,37.3985860095089,58.0534100585223,3.3417621608067,181.615700738489,970.127293028509
Z007E0167,Z007,44.157697422787,114.543621226218,4.10807012793367,180,907.1922225
Z007E0168,Z007,41.2915955819674,66.3333333333333,2.6,170,930.4566675
Z007E0169,Z007,37.5,59,3.91666666666667,152.5,927.353403028509
Z007E0170,Z007,42.5,82.1666666666667,3.75,197.5,913.72111
Z007E0171,Z007,36.6666666666667,71.6666666666667,3.38333333333333,NA,1036.51673802851
Z007E0172,Z007,47.407697422787,107.043621226218,3.80807012793367,200,920.5527775
Z007E0173,Z007,34.6666666666667,58,3.18333333333333,170,962.9566675
Z007E0174,Z007,42.157697422787,128.543621226218,4.88307012793367,197.5,891.9541675
Z007E0175,Z007,35.5,83.543621226218,3.10807012793367,167.5,924.0672225
Z007E0176,Z007,40.4444444433333,111.833333333333,4.2,175,924.0672225
Z007E0177,Z007,33.6666666666667,67.8333333333333,3.66666666666667,180,896.7066675
Z007E0178,Z007,40.907697422787,96.793621226218,4.15807012793367,145,855.110555
Z007E0179,Z007,41.8333333333333,76.6666666666667,3.6,147.5,920.110555
Z007E0180,Z007,38,68.3333333333333,2.96666666666667,185,951.8436125
Z007E0181,Z007,33.2915955819674,58.7330838030432,3.13781095246968,NA,914.574513028509
Z007E0182,Z007,36,71.8333333333333,3.36666666666667,180,925.0672225
Z007E0183,Z007,32.8985860095089,51.793621226218,2.70807012793367,147.5,930.4566675
Z007E0184,Z007,38.3333333333333,64.1666666666667,2.3,152.5,872.906183028509
Z007E0185,Z007,35.3333333333333,45,3.75807012793367,185,920.110555
Z007E0186,Z007,37.8333333333333,84,4.4,190,887.627293028509
Z007E0187,Z007,37.907697422787,105.043621226218,3.90807012793367,157.5,851.485555
Z007E0188,Z007,38.3333333333333,63.1666666666667,3.18333333333333,140,914.136945
Z007E0189,Z007,37.6666666666667,50.3333333333333,4.5,205,918.6777775
Z007E0190,Z007,NA,34.5338323939136,2.97437809506063,208.384299261511,1036.51673802851
Z007E0191,Z007,41.3985860095089,110.553410058522,4.8917621608067,185,956.9830575
Z007E0192,Z007,38,85.8333333333333,4.13333333333333,180,872.906183028509
Z007E0193,Z007,41,54.3333333333333,2.83333333333333,180,917.538335
Z007E0194,Z007,37.5,94.293621226218,3.63333333333333,190,903.72111
Z007E0195,Z007,35.657697422787,70.043621226218,2.88307012793367,160,962.9566675
Z007E0196,Z007,38.407697422787,49.293621226218,4.40807012793367,182.5,917.538335
Z007E0197,Z007,33.907697422787,70.543621226218,3.58307012793367,175,898.483055
Z007E0198,Z007,36.3333333333333,56.1666666666667,2.96666666666667,157.5,914.574513028509
Z007E0199,Z007,36.407697422787,78.043621226218,3.30807012793367,165,898.483055
Z007E0200,Z007,39,75.8333333333333,3.56666666666667,170,917.538335
Z007E0201,Z007,45.8630952366667,117.044723520739,4.13357142866667,178.22916665,848.00260505
Z007E0202,Z007,32.8846153833333,49.4914529933333,2.900952381,171.615700738489,969.523255
Z007E0213,Z007,39.8985860095089,84.0534100585223,3.7917621608067,NA,NA
Z007E0217,Z007,37.8985860095089,65.0534100585223,5.2417621608067,NA,NA
Z007E0219,Z007,39.8985860095089,90.0534100585223,3.0917621608067,NA,NA
Z007E0223,Z007,46.8985860095089,142.553410058522,4.5417621608067,NA,NA
Z007E0230,Z007,36.3985860095089,46.0534100585223,3.0917621608067,NA,NA
Z007E0284,Z007,38.8985860095089,69.5534100585223,3.8917621608067,NA,NA
Z008E0001,Z008,38.907697422787,73.043621226218,3.73307012793367,173.75,947.8172225
Z008E0002,Z008,37.8333333333333,31,2.28333333333333,141.615700738489,985.038335
Z008E0003,Z008,37.9168088360651,48.5338323939136,3.07437809506063,187.5,1036.51673802851
Z008E0004,Z008,42.407697422787,90.793621226218,3.70807012793367,190,985.038335
Z008E0005,Z008,39.1666666666667,85.8333333333333,3.03333333333333,165,930.4566675
Z008E0006,Z008,43,85.1666666666667,3.18333333333333,137.5,934.4830575
Z008E0007,Z008,42.3333333333333,68.3333333333333,3.23333333333333,190,947.8172225
Z008E0008,Z008,40.8333333333333,78.3333333333333,3.43333333333333,163.384299261511,930.4566675
Z008E0009,Z008,42.907697422787,88.293621226218,4.78307012793367,233.384299261511,935.0672225
Z008E0010,Z008,44.157697422787,103.333333333333,4.83333333333333,205,947.8172225
Z008E0011,Z008,34.407697422787,44.793621226218,2.83307012793367,180,985.038335
Z008E0012,Z008,37.657697422787,44.543621226218,2.08307012793367,227.5,979.4830575
Z008E0013,Z008,41.407697422787,60.793621226218,2.75807012793367,187.5,929.0936125
Z008E0014,Z008,38.407697422787,53.043621226218,3.58307012793367,212.5,980.406183028509
Z008E0015,Z008,34.907697422787,58.543621226218,2.83307012793367,195,962.074513028509
Z008E0016,Z008,38,51.3333333333333,3.05,128.384299261511,935.406183028509
Z008E0017,Z008,37.657697422787,61.543621226218,4.25807012793367,182.5,917.538335
Z008E0018,Z008,36,43.5,2.60807012793367,205.884299261511,985.038335
Z008E0019,Z008,39.3333333333333,62.1666666666667,4,238.384299261511,947.8172225
Z008E0020,Z008,41,69.5,2.46666666666667,133.384299261511,962.074513028509
Z008E0021,Z008,42.0415955819674,74.0534100585223,3.4417621608067,161.615700738489,956.9830575
Z008E0022,Z008,41.5415955819674,37.4830838030432,4.23781095246968,150,975.3172225
Z008E0023,Z008,38.157697422787,68.793621226218,3.10807012793367,210,934.4830575
Z008E0024,Z008,31.3333333333333,36.6666666666667,2.83333333333333,138.384299261511,962.074513028509
Z008E0025,Z008,39.3985860095089,42.0534100585223,2.4417621608067,171.615700738489,940.4566675
Z008E0026,Z008,41.8985860095089,47.0534100585223,2.8417621608067,182.5,930.4566675
Z008E0027,Z008,45.157697422787,119.043621226218,3.98307012793367,180,940.4566675
Z008E0028,Z008,41.8985860095089,51.0534100585223,3.9917621608067,185,940.4566675
Z008E0029,Z008,36.5415955819674,60.9830838030432,2.51281095246968,161.615700738489,951.8436125
Z008E0030,Z008,33.3985860095089,25.0534100585223,2.4917621608067,172.5,985.038335
Z008E0031,Z008,43.407697422787,68.043621226218,4.28307012793367,145,935.0672225
Z008E0032,Z008,37.3333333333333,61.3333333333334,2.93333333333333,158.384299261511,1036.51673802851
Z008E0033,Z008,38.157697422787,60.043621226218,3.78307012793367,177.5,935.406183028509
Z008E0034,Z008,39.407697422787,62.126954561218,3.49140346143367,190,968.788335
Z008E0035,Z008,41.657697422787,56.793621226218,2.88307012793367,177.5,934.4830575
Z008E0036,Z008,38.657697422787,65.043621226218,3.23307012793367,213.384299261511,942.4277775
Z008E0037,Z008,38.8985860095089,78.5534100585223,3.30807012793367,163.384299261511,956.9830575
Z008E0038,Z008,41.3333333333334,38.8333333333333,2.73333333333333,166.25,985.038335
Z008E0039,Z008,40.0415955819674,42.6666666666667,3.46666666666667,206.615700738489,992.353403028509
Z008E0040,Z008,38.0415955819674,58.9830838030432,3.76281095246968,163.384299261511,985.038335
Z008E0041,Z008,41.074364087787,99.5534100585223,3.70807012793367,212.5,893.4277775
Z008E0042,Z008,39.3333333333333,79.1666666666667,3,158.384299261511,940.4566675
Z008E0043,Z008,41.3985860095089,91.5534100585223,4.1917621608067,187.5,920.5527775
Z008E0044,Z008,36.3333333333333,62.8333333333334,3.66666666666667,170,980.406183028509
Z008E0045,Z008,39.7915955819674,54.9830838030432,4.56281095246968,182.5,956.9830575
Z008E0046,Z008,35.5,41.1666666666667,2.3,136.615700738489,1036.51673802851
Z008E0047,Z008,44.6666666666667,107.833333333333,5.1,200,946.636945
Z008E0048,Z008,38.8333333333333,78.8333333333333,3.23333333333333,180,947.8172225
Z008E0049,Z008,35.1666666666667,58.5,2.43333333333333,180,985.038335
Z008E0050,Z008,NA,NA,NA,157.329986438489,985.038335
Z008E0051,Z008,39.6666666666667,63.5,4.4,188.384299261511,951.8436125
Z008E0052,Z008,41.6666666666667,65.8333333333333,2.96666666666667,145,940.4566675
Z008E0053,Z008,40.5,67.6666666666667,3.16666666666667,168.384299261511,930.4566675
Z008E0054,Z008,37.907697422787,31.543621226218,2.40807012793367,206.615700738489,975.3172225
Z008E0055,Z008,41,58.8333333333333,3.31666666666667,NA,982.538335
Z008E0056,Z008,36.407697422787,51,2.66666666666667,212.5,985.038335
Z008E0057,Z008,38,71,3.16666666666667,190,934.4830575
Z008E0058,Z008,40.5,86.3333333333333,3.18333333333333,150,935.0672225
Z008E0059,Z008,37.5,71.1666666666667,4.16666666666667,180,914.574513028509
Z008E0060,Z008,36.8333333333333,57,4.45,200,937.47111
Z008E0061,Z008,38.907697422787,57.293621226218,2.33307012793367,120,956.9830575
Z008E0062,Z008,37.5,61.3333333333333,2.76666666666667,167.5,1017.07451302851
Z008E0063,Z008,40.5,72,3.76666666666667,172.5,917.538335
Z008E0064,Z008,43.3333333333333,82.8333333333333,3.13333333333333,177.5,956.9830575
Z008E0065,Z008,39.3333333333333,57.6666666666667,3.16666666666667,163.384299261511,947.8172225
Z008E0066,Z008,38.3985860095089,NA,5.4417621608067,202.5,956.9830575
Z008E0067,Z008,NA,NA,NA,156.615700738489,1017.07451302851
Z008E0068,Z008,39.6666666666667,62.1666666666667,3.4,NA,980.406183028509
Z008E0069,Z008,42.907697422787,82.293621226218,3.95807012793367,133.384299261511,972.8172225
Z008E0070,Z008,39.0415955819674,45.7330838030432,3.05,182.5,946.636945
Z008E0071,Z008,39.0507069952455,38.9732949707388,3.22911891959665,160,962.074513028509
Z008E0072,Z008,37.407697422787,70.293621226218,3.75807012793367,187.5,947.8172225
Z008E0073,Z008,41,73,2.75,181.25,962.9566675
